id,num,inin,outout,stay,average,fromfrom,toto,allall,comm,num67,stay67,num643,stay643,num1649,stay1649,num1666,stay1666,num1743,stay1743,num1767,stay1767,num2354,stay2354,num2659,stay2659,num2715,stay2715,num2866,stay2866,num3233,stay3233,num3468,stay3468,num3890,stay3890,num4237,stay4237,num4356,stay4356,num4378,stay4378,num4524,stay4524,num4711,stay4711,num4887,stay4887,num5057,stay5057,num6037,stay6037,num6399,stay6399,num6737,stay6737,num6944,stay6944,num7379,stay7379,num7384,stay7384,num7622,stay7622,num7688,stay7688,num7837,stay7837,num7848,stay7848,num7987,stay7987,num7989,stay7989,num8177,stay8177,num8280,stay8280,num8388,stay8388,num8586,stay8586,num8644,stay8644,num8748,stay8748,num8763,stay8763,num8781,stay8781,num9281,stay9281,num9977,stay9977,way,wayPercent
2369,9,30042,47722,17680,1209.666667,0,0,0,0,0,0,0,0,0,0,0,0,1,2829,0,0,0,0,1,410,1,140,0,0,0,0,0,0,1,617,2,2659,0,0,0,0,1,108,0,0,1,353,0,0,0,0,1,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3132,0,0,0,0,0,0,6793,0.384219457
2672,12,32125,74481,42356,2279.833333,101,130,231,70,0,0,1,2122,0,0,0,0,1,3800,0,0,0,0,2,696,1,213,0,0,0,0,0,0,5,7428,0,0,0,0,0,0,3,332,0,0,0,0,0,0,0,0,1,1354,0,0,0,0,0,0,0,0,1,4302,0,0,0,0,1,3666,0,0,0,0,0,0,0,0,0,0,0,0,1,284,1,228,1,2924,0,0,0,0,0,0,14998,0.354093871
2705,13,31520,76935,45415,2083.615385,157,293,450,65,0,0,1,1707,0,0,2,7529,2,7239,0,0,0,0,0,0,2,1373,1,428,0,0,2,1322,1,276,0,0,0,0,0,0,1,133,3,585,0,0,0,0,0,0,1,1183,0,0,1,3890,0,0,0,0,0,0,0,0,1,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1048,0,0,0,0,0,0,0,0,0,0,18328,0.403567103
4343,6,30244,48057,17813,1145.333333,18,12,30,4,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,395,0,0,1,120,2,453,0,0,0,0,0,0,0,0,0,0,2,5632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204,0,0,0,0,0,0,0,0,10941,0.614214338
4773,10,31757,80261,48504,919.9,44,30,74,5,0,0,0,0,1,259,0,0,1,3619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,533,0,0,0,0,1,304,0,0,2,525,1,278,0,0,1,1637,1,1364,0,0,0,0,0,0,0,0,0,0,1,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,378,0,0,0,0,0,0,0,0,0,0,39305,0.810345539
6110,13,30624,81325,50701,2665.230769,171,246,417,46,0,0,0,0,0,0,2,7456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1110,1,202,2,1660,0,0,0,0,1,117,3,806,1,333,0,0,0,0,1,740,0,0,1,1165,0,0,0,0,0,0,0,0,0,0,6,18222,0,0,0,0,0,0,0,0,0,0,0,0,1,412,1,211,1,2205,0,0,0,0,0,0,16053,0.316620974
6162,9,31795,77247,45452,2077.111111,36,16,52,5,1,55,0,0,0,0,1,3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3644,0,0,0,0,0,0,0,0,0,0,1,324,1,392,1,164,3,9878,1,336,0,0,0,0,26758,0.588708968
6393,10,30125,47573,17448,905.2,6,1,7,2,0,0,0,0,0,0,0,0,2,4661,1,356,1,376,0,0,0,0,0,0,0,0,0,0,2,1302,0,0,0,0,2,699,0,0,2,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,496,0,0,0,0,0,0,0,0,0,0,0,0,1,310,2,392,0,0,0,0,0,0,1,39,8396,0.481201284
6534,13,30624,81325,50701,2665.846154,1064,1117,2181,334,0,0,0,0,0,0,2,7456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1109,1,202,2,1660,0,0,0,0,1,119,3,808,1,333,0,0,0,0,1,742,0,0,1,1166,0,0,0,0,0,0,0,0,0,0,6,18224,0,0,0,0,0,0,0,0,0,0,0,0,1,410,1,213,1,2205,0,0,0,0,0,0,16045,0.316463186
6936,12,31079,74116,43037,1828.833333,554,541,1095,138,0,0,1,1622,0,0,0,0,1,3599,0,0,0,0,0,0,2,825,0,0,1,533,0,0,0,0,0,0,1,597,0,0,2,200,1,201,0,0,0,0,1,1615,1,784,0,0,2,7734,0,0,0,0,0,0,0,0,0,0,1,3690,0,0,0,0,0,0,0,0,0,0,0,0,1,537,0,0,0,0,0,0,0,0,0,0,21091,0.490066687
7111,6,30708,74508,43800,1043.5,14,22,36,7,0,0,0,0,0,0,0,0,1,3698,0,0,0,0,2,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,210,0,0,0,0,0,0,1,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,292,1,455,0,0,0,0,0,0,0,0,0,0,37539,0.857054795
7157,12,30508,80746,50238,970.8333333,99,94,193,9,0,0,0,0,0,0,0,0,0,0,1,298,0,0,0,0,1,169,0,0,0,0,0,0,1,2895,0,0,0,0,1,241,2,174,0,0,0,0,0,0,0,0,0,0,0,0,1,2614,0,0,0,0,0,0,1,438,0,0,1,3696,1,361,0,0,0,0,1,272,0,0,1,421,0,0,0,0,0,0,0,0,0,0,1,62,38588,0.768103826
7228,11,29512,74641,45129,1372.909091,750,1059,1809,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,413,2,1127,0,0,0,0,1,2377,0,0,1,392,0,0,1,98,0,0,0,0,0,0,0,0,1,336,0,0,0,0,0,0,1,611,1,3150,0,0,0,0,1,3767,0,0,0,0,0,0,0,0,0,0,0,0,1,259,0,0,1,2563,0,0,0,0,0,0,30027,0.665359303
7339,25,30547,80662,50115,1050.84,152,231,383,171,2,81,0,0,0,0,1,2662,1,3811,2,717,0,0,0,0,4,1019,1,316,2,1893,1,825,2,2730,1,533,0,0,0,0,2,210,2,345,2,737,0,0,1,348,0,0,0,0,1,1931,0,0,1,466,0,0,0,0,1,280,1,934,1,407,0,0,1,601,1,495,1,273,0,0,0,0,0,0,1,2146,1,356,1,2146,0,0,23844,0.475785693
7478,16,29298,76810,47512,1912.8125,265,303,568,123,0,0,0,0,0,0,2,3965,3,6821,0,0,0,0,1,667,3,565,0,0,1,1339,0,0,3,1030,1,1494,0,0,2,588,3,269,0,0,1,308,0,0,0,0,1,84,1,1934,2,7090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,628,1,227,1,3587,0,0,0,0,0,0,16907,0.355846944
7509,13,31208,73043,41835,1823.615385,1131,952,2083,207,0,0,0,0,2,760,0,0,1,3947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,746,0,0,0,0,0,0,0,0,2,339,0,0,0,0,0,0,1,966,0,0,2,7792,0,0,1,773,0,0,1,438,1,367,1,3825,0,0,0,0,0,0,0,0,0,0,1,243,1,398,0,0,1,3104,0,0,0,0,0,0,18128,0.433321382
7554,15,30999,80462,49463,2148.133333,389,287,676,195,0,0,2,3946,1,306,3,9013,1,381,0,0,0,0,0,0,1,792,0,0,0,0,0,0,1,215,0,0,0,0,1,246,5,523,2,476,1,396,0,0,2,3718,1,783,0,0,1,3856,0,0,0,0,0,0,0,0,0,0,2,7192,0,0,0,0,0,0,0,0,0,0,0,0,1,370,0,0,0,0,0,0,0,0,0,0,17241,0.348563573
7639,13,29367,73688,44321,2565.923077,153,124,277,11,0,0,0,0,1,297,3,10975,4,11719,0,0,0,0,1,348,1,164,0,0,1,1298,0,0,2,823,0,0,0,0,0,0,4,448,3,830,0,0,0,0,0,0,0,0,0,0,1,561,0,0,0,0,1,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,923,0,0,0,0,0,0,0,0,1,62,10964,0.24737709
7680,12,32319,81286,48967,1106,64,61,125,4,0,0,1,2056,0,0,0,0,1,3767,0,0,0,0,0,0,0,0,0,0,0,0,1,537,0,0,1,1456,1,421,0,0,1,94,0,0,1,455,0,0,0,0,0,0,0,0,0,0,1,466,0,0,0,0,0,0,1,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,187,1,3407,0,0,0,0,1,41,35695,0.72896032
8385,17,29279,77958,48679,1846.352941,323,307,630,227,0,0,0,0,1,302,2,7523,2,6928,0,0,0,0,0,0,2,508,1,433,0,0,1,606,3,5389,0,0,1,635,0,0,1,108,1,332,0,0,0,0,1,522,0,0,0,0,1,2501,0,0,0,0,0,0,0,0,2,738,2,4204,0,0,0,0,0,0,0,0,0,0,0,0,1,417,1,188,0,0,0,0,0,0,1,45,17291,0.355204503
8908,12,30862,80685,49823,2997.583333,114,132,246,13,0,0,0,0,0,0,4,9609,1,3793,0,0,1,266,0,0,2,762,0,0,0,0,0,0,4,6663,1,555,0,0,0,0,2,247,1,214,0,0,0,0,0,0,0,0,0,0,2,7667,0,0,0,0,0,0,0,0,0,0,2,5100,0,0,0,0,0,0,0,0,0,0,0,0,3,1047,0,0,0,0,0,0,0,0,1,39,13852,0.278024206
8931,13,29812,73954,44142,1076.153846,0,0,0,0,0,0,0,0,0,0,0,0,1,3798,0,0,1,336,0,0,2,315,0,0,0,0,0,0,2,3061,0,0,0,0,0,0,1,134,1,266,0,0,0,0,0,0,0,0,0,0,1,3610,0,0,0,0,0,0,2,670,0,0,0,0,0,0,0,0,1,808,1,286,1,424,1,208,0,0,0,0,0,0,0,0,0,0,1,65,30152,0.68306828
9103,15,31385,76033,44648,1151,167,204,371,131,0,0,2,1965,1,431,1,1602,1,3669,0,0,0,0,1,469,0,0,0,0,0,0,1,683,1,532,0,0,1,601,0,0,1,121,2,481,0,0,0,0,1,942,1,1116,0,0,1,3856,0,0,0,0,0,0,0,0,1,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,301,0,0,0,0,0,0,0,0,0,0,27383,0.613308547
9565,15,31331,74072,42741,1865.066667,177,155,332,77,1,32,1,1411,1,308,1,3705,3,7598,1,513,1,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,507,1,421,2,208,1,242,0,0,0,0,0,0,0,0,2,2482,1,3664,0,0,0,0,0,0,0,0,0,0,1,3665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2924,0,0,0,0,0,0,14765,0.345452844
9924,11,30083,77849,47766,1549.636364,79,73,152,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,451,2,733,0,0,1,1035,0,0,0,0,0,0,0,0,0,0,0,0,1,179,0,0,0,0,0,0,1,640,0,0,2,7694,0,0,0,0,1,4667,0,0,2,743,0,0,1,403,0,0,0,0,0,0,0,0,1,251,1,241,0,0,0,0,0,0,0,0,0,0,30720,0.643135285
10371,9,31784,76160,44376,1884.111111,61,56,117,2,0,0,1,1503,0,0,0,0,0,0,1,388,0,0,0,0,1,209,0,0,0,0,0,0,1,2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1348,0,0,2,7684,0,0,0,0,0,0,2,704,0,0,0,0,1,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,27419,0.617879034
11269,11,28852,74405,45553,1570.818182,22,11,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,690,0,0,0,0,0,0,0,0,2,4161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4107,1,105,0,0,0,0,2,1092,0,0,0,0,1,248,0,0,0,0,0,0,1,253,0,0,1,367,0,0,0,0,1,332,0,0,2,5667,1,248,0,0,0,0,28274,0.620683599
11297,14,31304,77679,46375,2349.642857,62,72,134,8,0,0,1,2347,0,0,1,3694,3,9070,1,362,0,0,0,0,4,824,0,0,0,0,0,0,2,1859,1,465,0,0,0,0,0,0,1,263,0,0,0,0,1,1306,1,1092,0,0,1,3873,0,0,0,0,0,0,0,0,0,0,2,7256,0,0,0,0,0,0,0,0,0,0,0,0,1,268,1,207,0,0,0,0,0,0,0,0,13480,0.290673854
11311,9,31512,82357,50845,1451.333333,6,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,405,0,0,0,0,0,0,0,0,0,0,3,5910,0,0,0,0,1,358,2,218,1,184,0,0,0,0,0,0,1,1148,2,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,185,1,3019,0,0,0,0,0,0,37783,0.743101583
11400,15,30638,81705,51067,1210.666667,0,0,0,0,0,0,0,0,0,0,0,0,1,3668,0,0,0,0,0,0,1,560,0,0,1,1686,1,476,2,4294,0,0,0,0,0,0,0,0,1,184,1,389,0,0,1,671,0,0,1,2002,1,2884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,386,1,419,1,239,0,0,1,244,0,0,1,49,32907,0.644388744
12030,12,31306,75322,44016,1755.416667,29,20,49,3,0,0,0,0,0,0,1,3672,1,3778,0,0,0,0,0,0,1,179,1,715,0,0,1,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1114,0,0,1,3907,0,0,0,0,0,0,0,0,0,0,1,3848,0,0,1,391,0,0,0,0,1,241,0,0,1,424,0,0,0,0,0,0,1,2071,0,0,22951,0.521424028
12061,9,31655,78050,46395,1300,0,0,0,0,0,0,0,0,0,0,1,3790,0,0,1,488,0,0,0,0,1,178,0,0,0,0,0,0,0,0,1,916,0,0,0,0,0,0,0,0,0,0,0,0,1,2258,1,1236,0,0,0,0,1,816,0,0,0,0,0,0,0,0,0,0,0,0,1,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1567,0,0,34695,0.747817653
12470,13,30102,78075,47973,1914.923077,979,1124,2103,268,0,0,0,0,0,0,0,0,1,3754,0,0,2,533,0,0,0,0,0,0,1,813,0,0,0,0,0,0,0,0,1,559,1,102,0,0,0,0,0,0,0,0,1,666,0,0,4,14861,0,0,0,0,0,0,0,0,1,414,0,0,0,0,0,0,1,462,0,0,1,376,1,328,5,1758,1,259,0,0,0,0,0,0,0,0,23079,0.481083109
13052,21,32266,77499,45233,987.9047619,99,116,215,80,2,89,0,0,1,277,1,3630,0,0,0,0,1,311,0,0,3,1331,1,576,0,0,0,0,3,1789,0,0,0,0,1,422,2,213,1,165,1,458,0,0,1,2275,0,0,0,0,0,0,1,566,0,0,0,0,1,269,1,457,1,3649,1,271,0,0,0,0,0,0,0,0,2,635,4,1390,0,0,0,0,2,634,1,1330,0,0,24487,0.541352552
13354,13,30450,80155,49705,1386.923077,11,6,17,3,1,50,0,0,1,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2435,1,2140,1,624,0,0,0,0,0,0,1,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3925,2,826,0,0,1,3704,0,0,0,0,1,576,0,0,0,0,2,474,2,652,0,0,0,0,0,0,1,1759,0,0,31675,0.637259833
14100,9,31655,78050,46395,1299.555556,0,0,0,0,0,0,0,0,0,0,1,3789,0,0,1,487,0,0,0,0,1,180,0,0,0,0,0,0,0,0,1,916,0,0,0,0,0,0,0,0,0,0,0,0,1,2259,1,1232,0,0,0,0,1,817,0,0,0,0,0,0,0,0,0,0,0,0,1,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1565,0,0,34699,0.747903869
14290,13,32190,77372,45182,2278.384615,73,49,122,8,0,0,0,0,0,0,0,0,1,3772,0,0,0,0,0,0,3,692,0,0,1,1077,0,0,3,5273,1,1038,1,379,0,0,2,217,2,480,0,0,0,0,1,1208,1,1361,0,0,2,5187,0,0,0,0,0,0,0,0,0,0,2,7434,0,0,0,0,0,0,0,0,0,0,0,0,4,1492,0,0,0,0,0,0,0,0,0,0,15563,0.34445133
14557,15,28891,76581,47690,1590.333333,853,1073,1926,175,0,0,0,0,0,0,1,249,1,3718,0,0,0,0,1,335,0,0,0,0,1,1073,0,0,1,2234,0,0,0,0,1,409,0,0,0,0,1,490,0,0,1,1351,0,0,0,0,1,1281,0,0,0,0,1,4522,0,0,0,0,1,3810,0,0,0,0,0,0,0,0,0,0,0,0,2,860,0,0,1,3147,1,265,0,0,1,102,23835,0.499790312
14916,16,32990,84040,51050,1244.875,609,483,1092,44,1,57,1,2418,1,413,1,2725,0,0,0,0,0,0,0,0,1,648,1,792,0,0,0,0,1,2953,1,1953,0,0,1,519,1,151,2,851,1,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,649,0,0,0,0,0,0,0,0,0,0,0,0,1,584,0,0,2,995,0,0,1,3435,0,0,0,0,0,0,31132,0.609833497
15466,15,31085,76595,45510,2376.6,508,589,1097,53,0,0,0,0,1,369,1,3709,2,7435,0,0,0,0,0,0,1,592,1,428,1,1264,1,926,0,0,0,0,1,431,0,0,3,327,1,245,0,0,0,0,0,0,1,865,0,0,0,0,0,0,0,0,1,4798,0,0,0,0,3,10491,0,0,0,0,0,0,0,0,0,0,0,0,2,896,0,0,1,2864,0,0,0,0,0,0,9861,0.216677653
15490,14,35871,83458,47587,1298.642857,566,516,1082,45,0,0,0,0,0,0,1,3498,0,0,0,0,0,0,1,636,1,314,0,0,0,0,1,637,0,0,0,0,0,0,0,0,3,524,1,396,0,0,0,0,1,953,1,58,3,4325,2,5023,0,0,0,0,0,0,0,0,0,0,0,0,1,499,0,0,0,0,0,0,0,0,1,832,1,273,0,0,0,0,1,204,0,0,0,0,29406,0.617941875
15712,15,30302,79652,49350,873.4,8,0,8,1,0,0,0,0,1,241,0,0,0,0,0,0,1,341,1,436,0,0,0,0,0,0,1,599,2,3597,0,0,0,0,0,0,1,81,1,191,0,0,0,0,1,2063,1,657,0,0,0,0,0,0,0,0,0,0,1,306,0,0,0,0,1,266,1,428,0,0,0,0,0,0,0,0,1,386,0,0,1,2960,2,540,0,0,0,0,36249,0.734528875
15715,18,31392,77575,46183,1048.444444,7,1,8,2,0,0,1,1407,0,0,0,0,0,0,1,446,1,315,0,0,2,1104,0,0,0,0,0,0,0,0,0,0,2,1073,1,249,2,194,4,1056,0,0,0,0,1,532,1,1127,1,2153,1,3431,1,816,0,0,0,0,0,0,0,0,0,0,1,246,0,0,0,0,0,0,0,0,1,218,2,936,0,0,1,2124,0,0,1,1436,0,0,27311,0.591364788
15755,13,35843,84005,48162,1230.615385,382,362,744,37,0,0,0,0,0,0,0,0,0,0,0,0,2,1139,1,503,2,795,0,0,0,0,0,0,0,0,0,0,0,0,1,953,0,0,3,1285,0,0,0,0,1,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3926,1,608,0,0,1,815,0,0,0,0,0,0,0,0,0,0,1,3012,1,286,1,2156,1,56,32164,0.667829409
15811,9,31655,78049,46394,1299,14,11,25,2,0,0,0,0,0,0,1,3788,0,0,1,488,0,0,0,0,1,179,0,0,0,0,0,0,0,0,1,914,0,0,0,0,0,0,0,0,0,0,0,0,1,2259,1,1231,0,0,0,0,1,816,0,0,0,0,0,0,0,0,0,0,0,0,1,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1566,0,0,34703,0.748006208
17074,9,29774,79510,49736,3544.555556,79,56,135,8,0,0,0,0,0,0,3,10690,1,1467,0,0,0,0,0,0,1,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161,1,465,0,0,0,0,1,386,0,0,4,15416,0,0,0,0,0,0,0,0,2,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2206,0,0,0,0,0,0,17835,0.358593373
17425,12,30717,80474,49757,1491,75,81,156,5,0,0,0,0,0,0,1,3774,1,3783,0,0,0,0,0,0,0,0,1,571,0,0,0,0,2,5182,0,0,0,0,0,0,0,0,1,283,1,265,0,0,1,603,0,0,0,0,1,832,0,0,1,410,0,0,0,0,0,0,0,0,0,0,1,309,0,0,0,0,0,0,0,0,0,0,0,0,1,1833,0,0,0,0,1,38,31865,0.640412404
17612,12,32125,74481,42356,2280.5,121,126,247,96,0,0,1,2124,0,0,0,0,1,3801,0,0,0,0,2,694,1,214,0,0,0,0,0,0,5,7429,0,0,0,0,0,0,3,331,0,0,0,0,0,0,0,0,1,1356,0,0,0,0,0,0,0,0,1,4304,0,0,0,0,1,3667,0,0,0,0,0,0,0,0,0,0,0,0,1,283,1,228,1,2926,0,0,0,0,0,0,14990,0.353904996
17740,13,29431,81202,51771,1694.461538,611,1031,1642,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4691,0,0,1,627,0,0,0,0,4,982,0,0,0,0,1,516,1,147,0,0,1,1235,0,0,1,496,1,4322,1,355,0,0,2,7547,1,337,1,391,0,0,1,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29743,0.574510827
17914,14,30952,81361,50409,2607,120,96,216,9,0,0,0,0,0,0,5,10604,0,0,0,0,1,374,1,472,2,1113,0,0,0,0,0,0,4,1780,3,5146,0,0,0,0,2,227,2,524,1,363,0,0,0,0,1,783,0,0,2,6166,0,0,0,0,0,0,0,0,1,415,3,7606,0,0,0,0,0,0,0,0,0,0,0,0,3,916,0,0,0,0,0,0,0,0,0,0,13911,0.275962626
18521,14,29413,74353,44940,1222.285714,8,7,15,2,1,35,0,0,0,0,0,0,1,3745,0,0,0,0,0,0,1,197,0,0,1,1845,0,0,1,2567,0,0,0,0,1,359,0,0,1,342,0,0,0,0,0,0,0,0,1,618,1,880,0,0,1,472,1,4421,1,381,0,0,1,267,0,0,0,0,0,0,0,0,3,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27828,0.619225634
18647,9,29670,76747,47077,1400.111111,0,0,0,0,0,0,0,0,0,0,2,7547,0,0,1,539,0,0,0,0,1,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,1,202,0,0,0,0,0,0,1,414,0,0,0,0,0,0,0,0,0,0,1,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,441,0,0,1,2515,0,0,0,0,0,0,34476,0.732332137
