id,num,in,out,stay,average,from,to,all,comm,num67,stay67,num643,stay643,num1649,stay1649,num1666,stay1666,num1743,stay1743,num1767,stay1767,num2354,stay2354,num2659,stay2659,num2715,stay2715,num2866,stay2866,num3233,stay3233,num3468,stay3468,num3890,stay3890,num4237,stay4237,num4356,stay4356,num4378,stay4378,num4524,stay4524,num4711,stay4711,num4887,stay4887,num5057,stay5057,num6037,stay6037,num6399,stay6399,num6737,stay6737,num6944,stay6944,num7379,stay7379,num7384,stay7384,num7622,stay7622,num7688,stay7688,num7837,stay7837,num7848,stay7848,num7987,stay7987,num7989,stay7989,num8177,stay8177,num8280,stay8280,num8388,stay8388,num8586,stay8586,num8644,stay8644,num8748,stay8748,num8763,stay8763,num8781,stay8781,num9281,stay9281,num9977,stay9977,way,wayPercent
2369.0,9.0,30042.0,47722.0,17680.0,1209.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2829.0,0.0,0.0,0.0,0.0,1.0,410.0,1.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,617.0,2.0,2659.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,1.0,353.0,0.0,0.0,0.0,0.0,1.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3132.0,0.0,0.0,0.0,0.0,0.0,0.0,6793.0,0.384219457014
2672.0,12.0,32125.0,74481.0,42356.0,2279.83333333,101.0,130.0,231.0,70.0,0.0,0.0,1.0,2122.0,0.0,0.0,0.0,0.0,1.0,3800.0,0.0,0.0,0.0,0.0,2.0,696.0,1.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7428.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4302.0,0.0,0.0,0.0,0.0,1.0,3666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,284.0,1.0,228.0,1.0,2924.0,0.0,0.0,0.0,0.0,0.0,0.0,14998.0,0.354093870998
2705.0,13.0,31520.0,76935.0,45415.0,2083.61538462,157.0,293.0,450.0,65.0,0.0,0.0,1.0,1707.0,0.0,0.0,2.0,7529.0,2.0,7239.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1373.0,1.0,428.0,0.0,0.0,2.0,1322.0,1.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,133.0,3.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1183.0,0.0,0.0,1.0,3890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18328.0,0.40356710338
4343.0,6.0,30244.0,48057.0,17813.0,1145.33333333,18.0,12.0,30.0,4.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,395.0,0.0,0.0,1.0,120.0,2.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10941.0,0.614214337843
4773.0,10.0,31757.0,80261.0,48504.0,919.9,44.0,30.0,74.0,5.0,0.0,0.0,0.0,0.0,1.0,259.0,0.0,0.0,1.0,3619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,533.0,0.0,0.0,0.0,0.0,1.0,304.0,0.0,0.0,2.0,525.0,1.0,278.0,0.0,0.0,1.0,1637.0,1.0,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39305.0,0.810345538512
6110.0,13.0,30624.0,81325.0,50701.0,2665.23076923,171.0,246.0,417.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1110.0,1.0,202.0,2.0,1660.0,0.0,0.0,0.0,0.0,1.0,117.0,3.0,806.0,1.0,333.0,0.0,0.0,0.0,0.0,1.0,740.0,0.0,0.0,1.0,1165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,412.0,1.0,211.0,1.0,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,16053.0,0.316620973945
6162.0,9.0,31795.0,77247.0,45452.0,2077.11111111,36.0,16.0,52.0,5.0,1.0,55.0,0.0,0.0,0.0,0.0,1.0,3760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,324.0,1.0,392.0,1.0,164.0,3.0,9878.0,1.0,336.0,0.0,0.0,0.0,0.0,26758.0,0.588708967702
6393.0,10.0,30125.0,47573.0,17448.0,905.2,6.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4661.0,1.0,356.0,1.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1302.0,0.0,0.0,0.0,0.0,2.0,699.0,0.0,0.0,2.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,310.0,2.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,8396.0,0.481201283815
6534.0,13.0,30624.0,81325.0,50701.0,2665.84615385,1064.0,1117.0,2181.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1109.0,1.0,202.0,2.0,1660.0,0.0,0.0,0.0,0.0,1.0,119.0,3.0,808.0,1.0,333.0,0.0,0.0,0.0,0.0,1.0,742.0,0.0,0.0,1.0,1166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,410.0,1.0,213.0,1.0,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,16045.0,0.31646318613
6936.0,12.0,31079.0,74116.0,43037.0,1828.83333333,554.0,541.0,1095.0,138.0,0.0,0.0,1.0,1622.0,0.0,0.0,0.0,0.0,1.0,3599.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,825.0,0.0,0.0,1.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,597.0,0.0,0.0,2.0,200.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,1615.0,1.0,784.0,0.0,0.0,2.0,7734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21091.0,0.490066686804
7111.0,6.0,30708.0,74508.0,43800.0,1043.5,14.0,22.0,36.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3698.0,0.0,0.0,0.0,0.0,2.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,292.0,1.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37539.0,0.857054794521
7157.0,12.0,30508.0,80746.0,50238.0,970.833333333,99.0,94.0,193.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,298.0,0.0,0.0,0.0,0.0,1.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2895.0,0.0,0.0,0.0,0.0,1.0,241.0,2.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2614.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,438.0,0.0,0.0,1.0,3696.0,1.0,361.0,0.0,0.0,0.0,0.0,1.0,272.0,0.0,0.0,1.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,38588.0,0.768103825789
7228.0,11.0,29512.0,74641.0,45129.0,1372.90909091,750.0,1059.0,1809.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,413.0,2.0,1127.0,0.0,0.0,0.0,0.0,1.0,2377.0,0.0,0.0,1.0,392.0,0.0,0.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,611.0,1.0,3150.0,0.0,0.0,0.0,0.0,1.0,3767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,259.0,0.0,0.0,1.0,2563.0,0.0,0.0,0.0,0.0,0.0,0.0,30027.0,0.66535930333
7339.0,25.0,30547.0,80662.0,50115.0,1050.84,152.0,231.0,383.0,171.0,2.0,81.0,0.0,0.0,0.0,0.0,1.0,2662.0,1.0,3811.0,2.0,717.0,0.0,0.0,0.0,0.0,4.0,1019.0,1.0,316.0,2.0,1893.0,1.0,825.0,2.0,2730.0,1.0,533.0,0.0,0.0,0.0,0.0,2.0,210.0,2.0,345.0,2.0,737.0,0.0,0.0,1.0,348.0,0.0,0.0,0.0,0.0,1.0,1931.0,0.0,0.0,1.0,466.0,0.0,0.0,0.0,0.0,1.0,280.0,1.0,934.0,1.0,407.0,0.0,0.0,1.0,601.0,1.0,495.0,1.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2146.0,1.0,356.0,1.0,2146.0,0.0,0.0,23844.0,0.475785692906
7478.0,16.0,29298.0,76810.0,47512.0,1912.8125,265.0,303.0,568.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3965.0,3.0,6821.0,0.0,0.0,0.0,0.0,1.0,667.0,3.0,565.0,0.0,0.0,1.0,1339.0,0.0,0.0,3.0,1030.0,1.0,1494.0,0.0,0.0,2.0,588.0,3.0,269.0,0.0,0.0,1.0,308.0,0.0,0.0,0.0,0.0,1.0,84.0,1.0,1934.0,2.0,7090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,628.0,1.0,227.0,1.0,3587.0,0.0,0.0,0.0,0.0,0.0,0.0,16907.0,0.35584694393
7509.0,13.0,31208.0,73043.0,41835.0,1823.61538462,1131.0,952.0,2083.0,207.0,0.0,0.0,0.0,0.0,2.0,760.0,0.0,0.0,1.0,3947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,966.0,0.0,0.0,2.0,7792.0,0.0,0.0,1.0,773.0,0.0,0.0,1.0,438.0,1.0,367.0,1.0,3825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,243.0,1.0,398.0,0.0,0.0,1.0,3104.0,0.0,0.0,0.0,0.0,0.0,0.0,18128.0,0.433321381618
7554.0,15.0,30999.0,80462.0,49463.0,2148.13333333,389.0,287.0,676.0,195.0,0.0,0.0,2.0,3946.0,1.0,306.0,3.0,9013.0,1.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,792.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,215.0,0.0,0.0,0.0,0.0,1.0,246.0,5.0,523.0,2.0,476.0,1.0,396.0,0.0,0.0,2.0,3718.0,1.0,783.0,0.0,0.0,1.0,3856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17241.0,0.348563572772
7639.0,13.0,29367.0,73688.0,44321.0,2565.92307692,153.0,124.0,277.0,11.0,0.0,0.0,0.0,0.0,1.0,297.0,3.0,10975.0,4.0,11719.0,0.0,0.0,0.0,0.0,1.0,348.0,1.0,164.0,0.0,0.0,1.0,1298.0,0.0,0.0,2.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,448.0,3.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,561.0,0.0,0.0,0.0,0.0,1.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,10964.0,0.247377089867
7680.0,12.0,32319.0,81286.0,48967.0,1106.0,64.0,61.0,125.0,4.0,0.0,0.0,1.0,2056.0,0.0,0.0,0.0,0.0,1.0,3767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,537.0,0.0,0.0,1.0,1456.0,1.0,421.0,0.0,0.0,1.0,94.0,0.0,0.0,1.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,187.0,1.0,3407.0,0.0,0.0,0.0,0.0,1.0,41.0,35695.0,0.728960320216
8385.0,17.0,29279.0,77958.0,48679.0,1846.35294118,323.0,307.0,630.0,227.0,0.0,0.0,0.0,0.0,1.0,302.0,2.0,7523.0,2.0,6928.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,508.0,1.0,433.0,0.0,0.0,1.0,606.0,3.0,5389.0,0.0,0.0,1.0,635.0,0.0,0.0,1.0,108.0,1.0,332.0,0.0,0.0,0.0,0.0,1.0,522.0,0.0,0.0,0.0,0.0,1.0,2501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,738.0,2.0,4204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,417.0,1.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,17291.0,0.355204502968
8908.0,12.0,30862.0,80685.0,49823.0,2997.58333333,114.0,132.0,246.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9609.0,1.0,3793.0,0.0,0.0,1.0,266.0,0.0,0.0,2.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6663.0,1.0,555.0,0.0,0.0,0.0,0.0,2.0,247.0,1.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,13852.0,0.278024205688
8931.0,13.0,29812.0,73954.0,44142.0,1076.15384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3798.0,0.0,0.0,1.0,336.0,0.0,0.0,2.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3061.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,134.0,1.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,808.0,1.0,286.0,1.0,424.0,1.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,30152.0,0.683068279643
9103.0,15.0,31385.0,76033.0,44648.0,1151.0,167.0,204.0,371.0,131.0,0.0,0.0,2.0,1965.0,1.0,431.0,1.0,1602.0,1.0,3669.0,0.0,0.0,0.0,0.0,1.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,683.0,1.0,532.0,0.0,0.0,1.0,601.0,0.0,0.0,1.0,121.0,2.0,481.0,0.0,0.0,0.0,0.0,1.0,942.0,1.0,1116.0,0.0,0.0,1.0,3856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27383.0,0.613308546855
